lI (208399) sensors;208216682;A;-0.022879;-0.016126;-0.016414;3.000000
lI (208419) sensors;208236566;A;0.013107;-0.003782;0.019843;3.000000
lI (208439) sensors;208256513;A;-0.015496;-0.013579;-0.016191;3.000000
lI (208459) sensors;208276585;A;-0.015496;-0.013579;-0.016191;3.000000
lI (208479) sensors;208296603;A;0.009949;0.032390;-0.015010;3.000000
lI (208499) sensors;208316356;A;0.021417;-0.000844;-0.015076;3.000000
lI (208519) sensors;208336034;A;-0.026964;0.019655;-0.016124;3.000000
lI (208539) sensors;208356370;A;-0.015496;-0.013581;-0.016190;3.000000
lI (208559) sensors;208376316;A;-0.015496;-0.013581;-0.016190;3.000000
lI (208579) sensors;208396288;A;0.009949;0.032388;-0.015013;3.000000
lI (208599) sensors;208416248;A;0.009949;0.032388;-0.015013;3.000000
lI (208619) sensors;208436236;A;-0.015702;-0.013667;-0.008380;3.000000
lI (208639) sensors;208456028;A;-0.015702;-0.013667;-0.008380;3.000000
lI (208659) sensors;208475986;A;-0.016629;-0.014053;0.026762;3.000000
lI (208679) sensors;208496028;A;0.020283;-0.001318;0.027876;3.000000
lI (208699) sensors;208515933;A;-0.015702;-0.013667;-0.008380;3.000000
lI (208719) sensors;208535849;A;-0.015703;-0.013667;-0.008378;3.000000
lI (208734) sensors;208555624;A;-0.028094;0.019181;0.026828;3.000000
lI (208759) sensors;208575903;A;0.009947;0.032388;-0.015015;3.000000
lI (208779) sensors;208595828;A;0.021415;-0.000847;-0.015078;3.000000
lI (208799) sensors;208615770;A;-0.015498;-0.013582;-0.016188;3.000000
lI (208819) sensors;208635748;A;-0.015703;-0.013667;-0.008378;3.000000
lI (208839) sensors;208655680;A;0.008819;0.031917;0.027937;3.000000
lI (208859) sensors;208675650;A;-0.015703;-0.013667;-0.008378;3.000000
lI (208879) sensors;208695561;A;0.021210;-0.000932;-0.007269;3.000000
lI (208894) sensors;208715089;A;-0.028094;0.019185;0.026825;3.000000
lI (208914) sensors;208735507;A;0.021210;-0.000933;-0.007268;3.000000
lI (208934) sensors;208755448;A;-0.015703;-0.013668;-0.008377;3.000000
lI (208954) sensors;208775318;A;-0.015703;-0.013668;-0.008377;3.000000
lI (208974) sensors;208795366;A;-0.015703;-0.013668;-0.008377;3.000000
lI (208994) sensors;208815351;A;-0.027170;0.019566;-0.008318;3.000000
lI (209019) sensors;208835370;A;0.020286;-0.001314;0.027874;3.000000
lI (209034) sensors;208855234;A;0.008818;0.031920;0.027933;3.000000
lI (209054) sensors;208875174;A;0.009742;0.032301;-0.007209;3.000000
lI (209074) sensors;208895140;A;0.021415;-0.000848;-0.015078;3.000000
lI (209099) sensors;208915119;A;0.021415;-0.000848;-0.015078;3.000000
lI (209119) sensors;208934950;A;0.021415;-0.000848;-0.015078;3.000000
lI (209134) sensors;208955001;A;0.013827;-0.003480;-0.007490;3.000000
lI (209154) sensors;208974937;A;0.013827;-0.003480;-0.007490;3.000000
lI (209174) sensors;208995014;A;-0.023085;-0.016215;-0.008599;3.000000
lI (209199) sensors;209014784;A;-0.023085;-0.016215;-0.008599;3.000000
lI (209214) sensors;209034657;A;-0.023085;-0.016215;-0.008599;3.000000
lI (209239) sensors;209054843;A;-0.023085;-0.016215;-0.008599;3.000000
lI (209254) sensors;209074983;A;0.012904;-0.003861;0.027653;3.000000
lI (209274) sensors;209094662;A;-0.023084;-0.016215;-0.008602;3.000000
lI (209299) sensors;209114601;A;-0.023084;-0.016215;-0.008602;3.000000
lI (209319) sensors;209134562;A;0.013828;-0.003480;-0.007489;3.000000
lI (209334) sensors;209154531;A;-0.023084;-0.016215;-0.008602;3.000000
lI (209349) sensors;209171056;P;0.000000;0.000000;-17.000000;4294967.500000
lI (209349) sensors;209171056;S;0.000000;0.000000;171.610001
lI (209354) sensors;209174347;A;-0.023084;-0.016215;-0.008602;3.000000
lI (209374) sensors;209194294;A;0.012900;-0.003862;0.027654;3.000000
lI (209399) sensors;209214291;A;-0.023084;-0.016215;-0.008602;3.000000
lI (209414) sensors;209234333;A;-0.016630;-0.014050;0.026764;3.000000
lI (209434) sensors;209254268;A;-0.015702;-0.013668;-0.008379;3.000000
lI (209454) sensors;209274365;A;0.021211;-0.000933;-0.007266;3.000000
lI (209474) sensors;209293822;A;-0.016630;-0.014050;0.026764;3.000000
lI (209494) sensors;209314180;A;0.021211;-0.000933;-0.007266;3.000000
lI (209514) sensors;209334068;A;-0.015495;-0.013583;-0.016189;3.000000
lI (209534) sensors;209354090;A;0.009743;0.032301;-0.007208;3.000000
lI (209554) sensors;209374009;A;0.021211;-0.000933;-0.007266;3.000000
lI (209574) sensors;209393938;A;0.013828;-0.003480;-0.007489;3.000000
lI (209594) sensors;209413828;A;-0.023084;-0.016215;-0.008602;3.000000
lI (209614) sensors;209433835;A;-0.023084;-0.016215;-0.008602;3.000000
lI (209634) sensors;209453841;A;0.013828;-0.003480;-0.007489;3.000000
lI (209654) sensors;209473785;A;0.001433;0.029372;0.027713;3.000000
lI (209674) sensors;209493631;A;-0.034552;0.017019;-0.008543;3.000000
lI (209694) sensors;209513329;A;0.012900;-0.003862;0.027654;3.000000
lI (209714) sensors;209533640;A;-0.023084;-0.016215;-0.008602;3.000000
lI (209734) sensors;209553716;A;-0.023084;-0.016215;-0.008602;3.000000
lI (209754) sensors;209573437;A;0.002361;0.029754;-0.007429;3.000000
lI (209774) sensors;209593519;A;-0.023083;-0.016215;-0.008605;3.000000
lI (209794) sensors;209613459;A;0.013829;-0.003480;-0.007487;3.000000
lI (209814) sensors;209633430;A;-0.023083;-0.016215;-0.008605;3.000000
lI (209834) sensors;209653305;A;-0.015701;-0.013668;-0.008381;3.000000
lI (209854) sensors;209673309;A;0.009744;0.032301;-0.007206;3.000000
lI (209874) sensors;209693280;A;-0.016633;-0.014050;0.026762;3.000000
lI (209894) sensors;209713230;A;-0.027168;0.019566;-0.008324;3.000000
lI (209914) sensors;209733087;A;-0.024621;0.012181;-0.008334;3.000000
lI (209934) sensors;209753161;A;0.011363;0.024534;0.027922;3.000000
lI (209954) sensors;209773098;A;0.022831;-0.008700;0.027864;3.000000
lI (209974) sensors;209792927;A;-0.013153;-0.021053;-0.008392;3.000000
lI (209994) sensors;209812963;A;-0.013153;-0.021053;-0.008392;3.000000
lI (210014) sensors;209832496;A;-0.024621;0.012181;-0.008334;3.000000
lI (210034) sensors;209852922;A;0.023759;-0.008318;-0.007279;3.000000
lI (210054) sensors;209872747;A;-0.013153;-0.021052;-0.008394;3.000000
lI (210074) sensors;209892828;A;-0.014081;-0.021439;0.026749;3.000000
lI (210094) sensors;209912785;A;0.023759;-0.008317;-0.007280;3.000000
lI (210119) sensors;209932659;A;0.023759;-0.008317;-0.007280;3.000000
lI (210134) sensors;209952569;A;0.022832;-0.008703;0.027862;3.000000
lI (210154) sensors;209972491;A;-0.016626;-0.014053;0.026765;3.000000
lI (210174) sensors;209992586;A;-0.015703;-0.013667;-0.008378;3.000000
