Time;pv/sensors/flowX;pv/sensors/flowY;pv/sensors/gyroX;pv/sensors/gyroY;pv/sensors/gyroZ
1595856055778;;;;;-0.02734375
1595856055817;;;0.1640625
1595856055824;;;;0.033203125
1595856055835;;;;;-0.0078125
1595856055835;0.42222181
1595856055884;;;0.333984375
1595856055885;;;;0.005859375
1595856055886;;;;;-0.0234375
1595856055957;0.533332825
1595856055958;;;0.380859375
1595856055958;;;;0.017578125
1595856055998;;;0.328125
1595856056010;;;;;-0.015625
1595856056048;0.311110795
1595856056061;;;0.349609375
1595856056067;;;;0.001953125
1595856056067;;;;;-0.02734375
1595856056137;0.488888413
1595856056137;;;0.8125
1595856056138;;;;0.009765625
1595856056138;;;;;-0.01953125
1595856056183;;;0.34375
1595856056228;0.355555207
1595856056243;;;0.5078125
1595856056243;;;;0.0078125
1595856056249;;;;;-0.0234375
1595856056318;;;0.46875
1595856056319;;;;-0.03515625
1595856056319;0.599999428
1595856056323;;0
1595856056366;;;0.5
1595856056366;;;;0.03515625
1595856056428;;;0.54296875
1595856056433;;;;0.005859375
1595856056434;0.555554986
1595856056484;;;0.232421875
1595856056484;;;;0
1595856056534;0.488888413
1595856056543;;;0.626953125
1595856056546;;;;0
1595856056546;;;;;0
1595856056592;;;0.591796875
1595856056595;;;;-0.01171875
1595856056599;;;;;-0.0078125
1595856056639;0.555554986
1595856056646;;;0.380859375
1595856056649;;;;0.001953125
1595856056651;;;;;-0.015625
1595856056706;;;0.345703125
1595856056709;;;;0.044921875
1595856056710;;;;;-0.02734375
1595856056712;0.377777398
1595856056716;;0.133333206
1595856056761;;;0.302734375
1595856056765;;;;0.044921875
1595856056817;0.355555207
1595856056827;;;0.294921875
1595856056827;;;;0.0234375
1595856056887;;;0.55078125
1595856056922;0.288888603
1595856056944;;;0.19140625
1595856056944;;;;0.001953125
1595856056946;;;;;0
1595856057010;;;0.654296875
1595856057013;;;;0.005859375
1595856057013;;;;;-0.0234375
1595856057034;0.355555207
1595856057061;;;0.2265625
1595856057067;;;;;-0.00390625
1595856057125;;;0.21484375
1595856057128;;;;;-0.0078125
1595856057134;0.311110795
1595856057182;;;0.392578125
1595856057184;;;;0.044921875
1595856057239;0.288888603
1595856057242;;;0.513671875
1595856057249;;;;0.013671875
1595856057250;;;;;-0.02734375
1595856057311;;;0.318359375
1595856057317;;;;-0.01953125
1595856057318;;;;;-0.01171875
1595856057323;0.177777603
1595856057323;;0.488888413
1595856057362;;;0.47265625
1595856057366;;;;-0.01171875
1595856057367;;;;;0
1595856057415;0.333333015
1595856057422;;0.155555397
1595856057427;;;0.3984375
1595856057427;;;;;0.00390625
1595856057484;;;0.453125
1595856057488;;;;0
1595856057492;;;;;0
1595856057525;;;0.556640625
1595856057533;;;;-0.01953125
1595856057580;;;0.30078125
1595856057633;;0
1595856057641;;;0.28125
1595856057643;;;;-0.01953125
1595856057646;;;;;-0.015625
1595856057702;;;0.255859375
1595856057707;;;;0.013671875
1595856057710;;;;;0.025390625
1595856057740;;0
1595856057758;;;0.3125
1595856057765;;;;-0.0234375
1595856057772;;;;;0.02734375
1595856057820;;;0.390625
1595856057823;;;;0.005859375
1595856057825;;;;;-0.01171875
1595856057842;0
1595856057884;;;0.357421875
1595856057885;;;;0.005859375
1595856057916;;0
1595856057940;;;0.380859375
1595856057941;;;;0.00390625
1595856057999;;;0.26171875
1595856058001;;;;;0.01171875
1595856058025;0
1595856058068;;;0.4375
1595856058071;;;;;0
1595856058122;;;0.427734375
1595856058127;;;;-0.0078125
1595856058134;;;;;0.04296875
1595856058134;;0
1595856058179;;;0.48046875
1595856058228;0
1595856058245;;;0.220703125
1595856058248;;;;;0.021484375
1595856058298;;;0.2421875
1595856058306;;;;;-0.01171875
1595856058336;-0.111111
1595856058358;;;0.130859375
1595856058362;;;;0.025390625
1595856058365;;;;;0
1595856058419;;;0.220703125
1595856058422;;;;0.013671875
1595856058428;;;;;-0.01953125
1595856058479;;;0.197265625
1595856058482;;;;;0.01171875
1595856058539;;;0.1171875
1595856058546;;;;;0.025390625
1595856058602;;;;-0.00390625
1595856058602;;;;;0.02734375
1595856058621;0.133333206
1595856058662;;;-0.3359375
1595856058665;;;;0
1595856058665;;;;;-0.01171875
1595856058716;;;-0.4140625
1595856058719;;;;0.005859375
1595856058723;0
1595856058729;;0
1595856058777;;;-0.46875
1595856058779;;;;;0.009765625
1595856058901;;;;0.01171875
1595856058906;;;;;-0.00390625
1595856058960;;;-0.60546875
1595856058960;;;;-0.0078125
1595856058963;;;;;0.00390625
1595856059021;;;;-0.03125
1595856059025;;;;;0.015625
1595856059142;;;-0.7109375
1595856059143;;;;;0.01953125
1595856059210;;;-0.47265625
1595856059213;;;;0.009765625
1595856059215;;;;;0
1595856059233;;0
1595856059262;;;-0.671875
1595856059262;;;;-0.01171875
1595856059268;;;;;-0.00390625
1595856059322;;;;0.01171875
1595856059324;;;;;0
1595856059336;0.222222
1595856059336;;0
1595856059380;;;-0.89453125
1595856059383;;;;;0.033203125
1595856059437;0
1595856059446;;;;-0.00390625
1595856059451;;;;;0
1595856059517;;;-1
1595856059519;;;;-0.03515625
1595856059519;;;;;0.03515625
1595856059566;;;-0.19140625
1595856059570;;;;;0.013671875
1595856059651;0
1595856059651;;;-0.69921875
1595856059651;;;;-0.01171875
1595856059651;;;;;0.03515625
1595856059688;;;;0.017578125
1595856059694;;;;;0.013671875
1595856059737;0.111111
1595856059751;;;-0.8671875
1595856059751;;;;;0.01171875
1595856059827;;;-0.28125
1595856059827;;;;-0.04296875
1595856059827;;;;;0.017578125
1595856059829;;0
1595856059870;;;-0.5859375
1595856059872;;;;;0.017578125
1595856059925;;;-0.48046875
1595856059935;;;;;0.02734375
1595856059935;0
1595856059936;;0.133333206
1595856060005;;;-0.5546875
1595856060005;;;;;0.005859375
1595856060036;;0.599999428
1595856060051;;;-0.3828125
1595856060051;;;;;0.00390625
1595856060128;;;-0.6171875
1595856060128;;;;0.001953125
1595856060134;;;;;0.0234375
1595856060191;;;-0.5234375
1595856060191;;;;-0.03125
1595856060191;;;;;0.03125
1595856060221;;;;;0.044921875
1595856060277;;;;-0.03515625
1595856060278;;;;;0.015625
1595856060331;;;;0.025390625
1595856060331;;;;;0.0234375
1595856060405;;;-1.00195312
1595856060406;;;;-0.01171875
1595856060409;;;;;0.0546875
1595856060460;-0.64444381
1595856060460;;;-0.40234375
1595856060460;;;;;0.02734375
1595856060544;;;;0.0234375
1595856060550;;;;;0.05078125
1595856060575;;;;-0.01171875
1595856060576;;;;;0.0390625
1595856060633;;;-0.76953125
1595856060636;;;;;0.021484375
1595856060692;;;-0.01171875
1595856060700;;;;-0.03515625
1595856060701;;;;;0.005859375
1595856060713;-0.86666584
1595856060753;;;0.537109375
1595856060756;;;;;-0.02734375
1595856060817;;;1.58203125
1595856060822;;;;;-0.08203125
1595856060873;;;1.73632812
1595856060879;;;;0.02734375
1595856060880;;;;;-0.12109375
1595856060929;0.355555207
1595856060929;;0
1595856060936;;;1.703125
1595856060936;;;;0.01953125
1595856060938;;;;;-0.12109375
1595856060993;;;1.9921875
1595856061000;;;;0.037109375
1595856061033;1.95555365
1595856061051;;;2.15234375
1595856061054;;;;0.001953125
1595856061117;;;2.15820312
1595856061117;;;;0.0234375
1595856061145;1.66666508
1595856061173;;;1.84375
1595856061175;;;;0.076171875
1595856061231;;;1.67773438
1595856061236;;;;0.056640625
1595856061249;;;;;-0.05859375
1595856061250;2.02222013
1595856061290;;;1.578125
1595856061295;;;;0.0703125
1595856061316;1.51110959
1595856061351;;;1.61523438
1595856061353;;;;0.02734375
1595856061413;;;1.45703125
1595856061416;;;;0.048828125
1595856061419;;;;;0.025390625
1595856061432;0.199999809
1595856061436;;0.177777603
1595856061471;;;1.0859375
1595856061474;;;;0.021484375
1595856061476;;;;;0.01171875
1595856061526;1.31110978
1595856061528;;0.199999809
1595856061541;;;0.748046875
1595856061542;;;;0.009765625
1595856061543;;;;;0.03515625
1595856061601;;;-0.42578125
1595856061608;;;;;0.03125
1595856061649;1.15555441
1595856061649;;0
1595856061656;;;-1.70507812
1595856061659;;;;-0.01953125
1595856061662;;;;;0.126953125
1595856061717;;;-2.33007812
1595856061723;;;;0.029296875
1595856061723;;;;;0.080078125
1595856061746;0.688888192
1595856061781;;;-2.80859375
1595856061783;;;;-0.02734375
1595856061783;;;;;0.138671875
1595856061852;;;-1.92382812
1595856061852;;;;0.154296875
1595856061858;;;;;0.076171875
1595856061859;-1.28888762
1595856061909;;;-2.109375
1595856061911;;;;0.041015625
1595856061917;;;;;0.080078125
1595856061925;-1.97777581
1595856061966;;;-2.24023438
1595856061970;;;;0.0546875
1595856061970;;;;;0.05859375
1595856062014;;;-3.17578125
1595856062014;;;;-0.05078125
1595856062019;;;;;0.1484375
1595856062067;;;-2.94921875
1595856062067;;;;;0.13671875
1595856062136;;;-2.15039062
1595856062136;;;;-0.05078125
1595856062139;;;;;0.109375
1595856062202;;;-2.20507812
1595856062210;;;;;0.103515625
1595856062237;;0.311110795
1595856062253;;;-2.03125
1595856062255;;;;-0.09375
1595856062260;;;;;0.0859375
1595856062317;;;-1.87304688
1595856062320;;;;-0.08984375
1595856062320;;;;;0.041015625
1595856062346;-2.02222013
1595856062349;;0.533332825
1595856062370;;;-0.953125
1595856062370;;;;;-0.0078125
1595856062424;-2.26666451
1595856062432;;;0.130859375
1595856062487;;;0.87890625
1595856062493;;;;0.025390625
1595856062493;;;;;-0.0546875
1595856062525;-1.68888724
1595856062528;;0.111111
1595856062551;;;2.34570312
1595856062554;;;;0.005859375
1595856062612;;;2.73828125
1595856062616;;;;0.0859375
1595856062632;0.244444206
1595856062675;;;2.85546875
1595856062677;;;;0.0859375
1595856062733;;;2.55273438
1595856062736;;;;0.080078125
1595856062738;2.24444222
1595856062791;;;2.16796875
1595856062800;;;;0.068359375
1595856062801;;;;;-0.13671875
1595856062840;3.08888578
1595856062858;;;2.16992188
1595856062858;;;;0.025390625
1595856062860;;;;;-0.125
1595856062910;;;2.58203125
1595856062918;;;;0.017578125
1595856062956;2.22221994
1595856062968;;;2.08984375
1595856062970;;;;0.025390625
1595856063019;0.799999237
1595856063034;;;2.29101562
1595856063036;;;;0.01953125
1595856063088;;;1.953125
1595856063091;;;;0
1595856063148;;;1.92382812
1595856063151;;;;;0.017578125
1595856063218;;;1.75195312
1595856063218;;;;0.025390625
1595856063219;;;;;0.015625
1595856063234;0.288888603
1595856063236;;0
1595856063274;;;1.86328125
1595856063274;;;;0.021484375
1595856063277;;;;;0.076171875
1595856063332;;;2.52539062
1595856063332;;;;0.015625
1595856063333;;;;;0.08203125
1595856063349;1.53333187
1595856063392;;;2.12890625
1595856063394;;;;0.076171875
1595856063396;;;;;0.09765625
1595856063448;1.66666508
1595856063455;;;1.86328125
1595856063461;;;;0.10546875
1595856063461;;;;;0.0625
1595856063521;;;1.73046875
1595856063522;;;;0.0390625
1595856063522;;;;;0.044921875
1595856063523;2.46666431
1595856063567;;;2.03710938
1595856063568;;;;0.001953125
1595856063570;;;;;0.09765625
1595856063621;2.0666647
1595856063632;;;2.14648438
1595856063634;;;;0.021484375
1595856063635;;;;;0.09765625
1595856063699;;;2.15625
1595856063699;;;;0.052734375
1595856063699;;;;;0.111328125
1595856063730;2.08888674
1595856063748;;;1.8359375
1595856063751;;;;0.0625
1595856063754;;;;;0.001953125
1595856063810;;;1.85742188
1595856063819;;;;0.068359375
1595856063825;;;;;-0.0234375
1595856063842;2.46666431
1595856063881;;;1.37695312
1595856063881;;;;0.052734375
1595856063881;;;;;0.0078125
1595856063925;;;1.08203125
1595856063932;;;;0.0546875
1595856063932;;;;;0.01171875
1595856063970;2.0666647
1595856063970;;-0.111111
1595856063988;;;-0.109375
1595856063988;;;;0.00390625
1595856063991;;;;;0.041015625
1595856064024;1.99999809
1595856064060;;;;;-0.00390625
1595856064105;;;-1.734375
1595856064111;;;;0.064453125
1595856064111;;;;;0.12109375
1595856064150;0.844443619
1595856064150;;0
1595856064168;;;-2.11914062
1595856064172;;;;0.009765625
1595856064174;;;;;0.15625
1595856064239;;;-3.84375
1595856064239;;;;-0.0859375
1595856064240;;;;;0.1484375
1595856064287;;;-3.06054688
1595856064289;;;;0.009765625
1595856064289;;;;;0.130859375
1595856064336;-2.31110883
1595856064356;;;-4.18554688
1595856064357;;;;;0.126953125
1595856064420;;;-4.21484375
1595856064420;;;;0.12890625
1595856064420;;;;;0.173828125
1595856064444;-3.9111073
1595856064449;;0.133333206
1595856064471;;;-3.75390625
1595856064473;;;;0.11328125
1595856064476;;;;;0.1796875
1595856064527;-4.66666222
1595856064534;;;-3.5625
1595856064535;;;;0.236328125
1595856064539;;;;;0.23828125
1595856064593;;;-3.25195312
1595856064594;;;;0.16015625
1595856064601;;;;;0.2109375
1595856064628;-3.8444407
1595856064642;;;-2.72070312
1595856064644;;;;0.1875
1595856064648;;;;;0.1484375
1595856064702;;;-3.5390625
1595856064710;;;;0.111328125
1595856064713;;;;;0.083984375
1595856064744;-2.79999733
1595856064768;;;-3.41210938
1595856064771;;;;0.130859375
1595856064774;;;;;0.1640625
1595856064828;;;-3.0546875
1595856064834;;;;0.048828125
1595856064834;;;;;0.130859375
1595856064843;-1.35555422
1595856064879;;;-2.09765625
1595856064882;;;;0.103515625
1595856064882;;;;;0.146484375
1595856064931;;;-2.11328125
1595856064934;;;;0.115234375
1595856064940;;;;;0.0703125
1595856064979;;;-3.35546875
1595856064984;;;;0.09765625
1595856064989;;;;;0.177734375
1595856065025;-1.68888724
1595856065028;;-0.111111
1595856065031;;;-3.03515625
1595856065034;;;;0.076171875
1595856065034;;;;;0.076171875
1595856065086;;;-3.09179688
1595856065089;;;;-0.03515625
1595856065092;;;;;0.1328125
1595856065129;-3.22221899
1595856065144;;;-1.97265625
1595856065150;;;;-0.1015625
1595856065150;;;;;0.025390625
1595856065202;;;-2.83203125
1595856065207;;;;;0.06640625
1595856065237;-3.31110787
1595856065267;;;-2.47851562
1595856065268;;;;-0.078125
1595856065268;;;;;0.02734375
1595856065325;;;-2.16015625
1595856065328;;;;-0.15234375
1595856065334;;;;;0.115234375
1595856065350;-2.71110845
1595856065386;;;-2.390625
1595856065386;;;;-0.16015625
1595856065388;;;;;0.10546875
1595856065434;;;-1.81835938
1595856065439;;;;-0.16015625
1595856065450;;;;;0.056640625
1595856065451;-2.82221937
1595856065452;;0
1595856065484;;;-2.28320312
1595856065487;;;;-0.1640625
1595856065489;;;;;0.125
1595856065544;;;-1.953125
1595856065551;;;;;0.12109375
1595856065552;-2.17777562
1595856065602;;;-2.484375
1595856065605;;;;;0.19921875
1595856065636;-2.02222013
1595856065661;;;-1.56640625
1595856065663;;;;;0.115234375
1595856065740;-2.39999771
1595856065742;;0.222222
1595856065751;;;-1.578125
1595856065751;;;;;0.169921875
1595856065786;;;-1.29492188
1595856065790;;;;;0.087890625
1595856065838;-2.28888655
1595856065842;;0.177777603
1595856065846;;;-0.62109375
1595856065852;;;;;0.03515625
1595856065886;;;0.529296875
1595856065887;;;;0.05078125
1595856065889;;;;;0
1595856065950;-1.31110978
1595856065953;;;1.484375
1595856065956;;;;0.099609375
1595856065958;;;;;-0.08984375
1595856066006;;;1.79296875
1595856066011;;;;0.126953125
1595856066018;;;;;-0.13671875
1595856066068;;;2.05273438
1595856066069;;;;0.16015625
1595856066129;;;2.97460938
1595856066132;;;;0.2109375
1595856066135;;;;;-0.25390625
1595856066152;1.44444299
1595856066187;;;2.18945312
1595856066190;;;;0.26171875
1595856066192;;;;;-0.0859375
1595856066217;2.0666647
1595856066258;;;3.03710938
1595856066258;;;;0.208984375
1595856066261;;;;;-0.27734375
1595856066310;;;1.87109375
1595856066317;;;;0.2265625
1595856066317;;;;;-0.13671875
1595856066328;2.75555277
1595856066368;;;3.32226562
1595856066369;;;;0.107421875
1595856066425;;;2.65429688
1595856066432;;;;0.140625
1595856066439;2.59999752
1595856066442;;-0.222222
1595856066472;;;3.78710938
1595856066473;;;;0.037109375
1595856066533;;;4.32226562
1595856066535;;;;0.13671875
1595856066538;2.59999752
1595856066588;;;3.36132812
1595856066593;;;;0.169921875
1595856066649;3.17777467
1595856066655;;;3.32226562
1595856066657;;;;0.26953125
1595856066659;;;;;-0.2265625
1595856066705;;;3.46875
1595856066711;;;;0.2890625
1595856066717;;;;;-0.26953125
1595856066744;4.7111063
1595856066756;;;2.5078125
1595856066757;;;;0.232421875
1595856066759;;;;;-0.2421875
1595856066804;;;2.84960938
1595856066809;;;;0.158203125
1595856066817;;;;;-0.1953125
1595856066850;3.73332977
1595856066868;;;2.73828125
1595856066873;;;;0.130859375
1595856066873;;;;;-0.1484375
1595856066923;2.95555258
1595856066934;;;3.36328125
1595856066937;;;;0.158203125
1595856066939;;;;;-0.1875
1595856066990;;;2.46875
1595856066992;;;;;-0.125
1595856067035;2.17777562
1595856067053;;;3.23828125
1595856067059;;;;0.103515625
1595856067059;;;;;-0.11328125
1595856067112;;;3.24609375
1595856067117;;;;0.01953125
1595856067176;;;3.35351562
1595856067180;;;;0.115234375
1595856067180;;;;;-0.078125
1595856067228;;;3.08984375
1595856067250;0.86666584
1595856067290;;;3.90429688
1595856067293;;;;0.021484375
1595856067317;3.06666374
1595856067348;;;3.04492188
1595856067353;;;;0
1595856067353;;;;;-0.0859375
1595856067410;;;2.74414062
1595856067412;;;;0.068359375
1595856067412;;;;;-0.12890625
1595856067440;3.9111073
1595856067440;;0
1595856067467;;;1.9296875
1595856067471;;;;0.1640625
1595856067528;;;2.02539062
1595856067537;;;;0.1484375
1595856067538;3.46666336
1595856067588;;;1.46484375
1595856067590;;;;0.126953125
1595856067591;;;;;-0.0390625
1595856067634;2.59999752
1595856067637;;-0.111111
1595856067654;;;1.74414062
1595856067654;;;;0.109375
1595856067656;;;;;-0.0546875
1595856067717;;;1.5
1595856067717;;;;0.072265625
1595856067717;;;;;0.0390625
1595856067722;1.97777581
1595856067798;;;1.28710938
1595856067798;;;;0.15625
1595856067798;;;;;0.0703125
1595856067823;1.6444428
1595856067843;;;0.76953125
1595856067845;;;;0.220703125
1595856067851;;;;;0.041015625
1595856067898;;;-0.24609375
1595856067903;;;;0.123046875
1595856067903;;;;;0.03515625
1595856067909;1.51110959
1595856067978;;;;0.111328125
1595856067979;;;;;0.0234375
1595856068019;;;-0.8515625
1595856068020;;;;;0.12109375
1595856068067;0.466666222
1595856068075;;;-1.52148438
1595856068075;;;;-0.0390625
1595856068084;;;;;0.1328125
1595856068117;;0
1595856068158;;;-2.63867188
1595856068159;;;;-0.1171875
1595856068159;;;;;0.150390625
1595856068199;;;-1.98632812
1595856068201;;;;0.033203125
1595856068204;;;;;0.0859375
1595856068248;-1.39999866
1595856068256;;;-3.6015625
1595856068262;;;;-0.05859375
1595856068268;;;;;0.18359375
1595856068339;;;-2.83398438
1595856068340;;;;0.087890625
1595856068340;;;;;0.046875
1595856068341;-2.31110883
1595856068382;;;-4.29101562
1595856068383;;;;0.169921875
1595856068385;;;;;0.17578125
1595856068435;-3.28888559
1595856068448;;;-4.57617188
1595856068450;;;;0.25
1595856068451;;;;;0.2578125
1595856068518;;;-5.03710938
1595856068519;;;;0.21484375
1595856068521;;;;;0.314453125
1595856068543;-3.64444089
1595856068567;;;-4.03710938
1595856068569;;;;0.17578125
1595856068569;;;;;0.234375
1595856068635;;;-3.6484375
1595856068636;;;;0.33203125
1595856068646;;;;;0.150390625
1595856068654;-4.79999542
1595856068696;;;-3.04492188
1595856068696;;;;0.109375
1595856068696;;;;;0.138671875
1595856068717;-3.9777739
1595856068720;;-0.111111
1595856068752;;;-2.75
1595856068754;;;;0.126953125
1595856068758;;;;;0.15234375
1595856068817;;;-2.58789062
1595856068818;;;;0.044921875
1595856068818;;;;;0.099609375
1595856068843;-0.111111
1595856068843;;0.133333206
1595856068875;;;-3.54492188
1595856068878;;;;0.158203125
1595856068878;;;;;0.138671875
1595856068942;;;-2.90820312
