Time;pv/sensors/flowX;pv/sensors/flowY;pv/sensors/gyroX;pv/sensors/gyroY;pv/sensors/gyroZ
1595513154651;;7
1595513154663;;;0
1595513154676;;;;0
1595513154677;;;;;0
1595513154741;9
1595513154742;;24
1595513154746;;;0
1595513154747;;;;0
1595513154747;;;;;0
1595513154832;;;0
1595513154837;;;;0
1595513154839;;;;;0
1595513154840;0
1595513154842;;24
1595513154907;;;0
1595513154912;;;;0
1595513154913;;;;;0
1595513154920;-11
1595513154920;;22
1595513154927;;;0
1595513154928;;;;0
1595513154928;;;;;0
1595513154981;;;0
1595513154986;;;;0
1595513154987;;;;;0
1595513155015;-22
1595513155016;;3
1595513155054;;;0
1595513155054;;;;0
1595513155055;;;;;0
1595513155074;;;0
1595513155075;;;;0
1595513155077;;;;;0
1595513155106;-27
1595513155108;;-1
1595513155139;;;0
1595513155139;;;;0
1595513155142;;;;;0
1595513155194;;;0
1595513155197;;;;0
1595513155203;;;;;0
1595513155211;-24
1595513155214;;-4
1595513155258;;;0
1595513155262;;;;0
1595513155262;;;;;0
1595513155318;-9
1595513155318;;-18
1595513155340;;;0
1595513155341;;;;0
1595513155344;;;;;0
1595513155388;;;0
1595513155388;;;;0
1595513155392;;;;;0
1595513155419;0
1595513155420;;-31
1595513155439;;;0
1595513155439;;;;0
1595513155439;;;;;0
1595513155484;;;0
1595513155484;;;;0
1595513155486;;;;;0
1595513155495;21
1595513155496;;-16
1595513155537;;;0
1595513155537;;;;0
1595513155542;;;;;0
1595513155590;;;0
1595513155591;;;;0
1595513155596;;;;;0
1595513155604;19
1595513155604;;-2
1595513155644;;;0
1595513155653;;;;0
1595513155654;;;;;0
1595513155689;;;0
1595513155689;;;;0
1595513155693;;;;;0
1595513155725;22
1595513155725;;6
1595513155761;;;0
1595513155771;;;;0
1595513155771;;;;;0
1595513155822;15
1595513155824;;20
1595513155852;;;0
1595513155852;;;;0
1595513155853;;;;;0
1595513155894;;;0
1595513155896;;;;0
1595513155904;;;;;0
1595513155921;9
1595513155924;;24
1595513155940;;;0
1595513155946;;;;0
1595513155946;;;;;0
1595513155996;;;0
1595513155996;;;;0
1595513156005;;;;;0
1595513156012;1
1595513156024;;15
1595513156043;;;0
1595513156045;;;;0
1595513156057;;;;;0
1595513156095;-11
1595513156105;;16
1595513156109;;;0
1595513156109;;;;0
1595513156125;;;;;0
1595513156172;;;0
1595513156174;;;;0
1595513156174;;;;;0
1595513156202;-29
1595513156203;;0
1595513156230;;;0
1595513156238;;;;0
1595513156239;;;;;0
1595513156290;;;0
1595513156290;;;;0
1595513156292;;;;;0
1595513156310;-23
1595513156310;;-3
1595513156361;;;0
1595513156363;;;;0
1595513156395;;;;;0
1595513156418;-20
1595513156420;;-4
1595513156429;;;0
1595513156429;;;;0
1595513156441;;;;;0
1595513156483;;;0
1595513156484;;;;0
1595513156487;;;;;0
1595513156514;-5
1595513156521;;-36
1595513156543;;;0
1595513156543;;;;0
1595513156543;;;;;0
1595513156597;;;0
1595513156598;;;;0
1595513156604;;;;;0
1595513156604;5
1595513156605;;-31
1595513156645;;;0
1595513156652;;;;0
1595513156653;;;;;0
1595513156698;25
1595513156704;;-30
1595513156706;;;0
1595513156706;;;;0
1595513156709;;;;;0
1595513156765;;;0
1595513156768;;;;0
1595513156768;;;;;0
1595513156805;31
1595513156806;;0
1595513156826;;;0
1595513156828;;;;0
1595513156837;;;;;0
1595513156869;;;0
1595513156872;;;;0
1595513156876;;;;;0
1595513156914;23
1595513156927;;10
1595513156939;;;0
1595513156942;;;;0
1595513156942;;;;;0
1595513156994;;;0
1595513156996;;;;0
1595513157001;;;;;0
1595513157020;13
1595513157022;;5
1595513157051;;;0
1595513157052;;;;0
1595513157052;;;;;0
1595513157100;;;0
1595513157101;;;;0
1595513157105;;;;;0
1595513157119;-1
1595513157122;;35
1595513157154;;;0
1595513157156;;;;0
1595513157157;;;;;0
1595513157201;-14
1595513157202;;13
1595513157211;;;0
1595513157211;;;;0
1595513157211;;;;;0
1595513157277;;;0
1595513157278;;;;0
1595513157280;;;;;0
1595513157302;-27
1595513157303;;4
1595513157330;;;0
1595513157331;;;;0
1595513157336;;;;;0
1595513157384;;;0
1595513157384;;;;0
1595513157387;;;;;0
1595513157407;-24
1595513157408;;1
1595513157436;;;0
1595513157437;;;;0
1595513157438;;;;;0
1595513157500;;;0
1595513157503;;;;0
1595513157503;;;;;0
1595513157519;-24
1595513157521;;-6
1595513157573;;;0
1595513157579;;;;0
1595513157579;;;;;0
1595513157619;-8
1595513157620;;-34
1595513157640;;;0
1595513157641;;;;0
1595513157641;;;;;0
1595513157683;;;0
1595513157683;;;;0
1595513157686;;;;;0
1595513157720;6
1595513157720;;-32
1595513157739;;;0
1595513157739;;;;0
1595513157740;;;;;0
1595513157796;;;0
1595513157801;;;;0
1595513157802;;;;;0
1595513157803;18
1595513157806;;-31
1595513157850;;;0
1595513157850;;;;0
1595513157851;;;;;0
1595513157901;;;0
1595513157904;;;;0
1595513157905;;;;;0
1595513157907;22
1595513157914;;1
1595513157950;;;0
1595513157974;;;;0
1595513157974;;;;;0
1595513158001;;;0
1595513158002;;;;0
1595513158005;;;;;0
1595513158012;18
1595513158012;;9
1595513158062;;;0
1595513158063;;;;0
1595513158063;;;;;0
1595513158148;;;0
1595513158148;;;;0
1595513158148;;;;;0
1595513158149;9
1595513158149;;20
1595513158175;;;0
1595513158175;;;;0
1595513158178;;;;;0
1595513158240;4
1595513158240;;8
1595513158241;;;0
1595513158242;;;;0
1595513158246;;;;;0
1595513158328;3
1595513158330;;23
1595513158330;;;0
1595513158331;;;;0
1595513158339;;;;;0
1595513158358;;;0
1595513158361;;;;0
1595513158364;;;;;0
1595513158422;0
1595513158422;;2
1595513158423;;;0
1595513158423;;;;0
1595513158424;;;;;0
1595513158510;;;0
1595513158511;;;;0
1595513158511;;;;;0
1595513158514;0
1595513158524;;0
1595513158538;;;0
1595513158538;;;;0
1595513158542;;;;;0
1595513158600;;;0
1595513158600;;;;0
1595513158600;;;;;0
1595513158613;0
1595513158620;;-1
1595513158689;;;0
1595513158689;;;;0
1595513158689;;;;;0
1595513158717;0
1595513158718;;1
1595513158739;;;0
1595513158740;;;;0
1595513158740;;;;;0
1595513158801;;;0
1595513158803;;;;0
1595513158805;;;;;0
1595513158820;0
1595513158826;;-1
1595513158870;;;0
1595513158870;;;;0
1595513158870;;;;;0
1595513158900;0
1595513158901;;0
1595513158924;;;0
1595513158925;;;;0
1595513158927;;;;;0
1595513158986;;;0
1595513158986;;;;0
1595513158986;;;;;0
1595513159005;1
1595513159005;;0
1595513159037;;;0
1595513159040;;;;0
1595513159041;;;;;0
1595513159087;;;0
1595513159090;;;;0
1595513159091;;;;;0
1595513159110;-1
1595513159121;;0
1595513159144;;;0
1595513159145;;;;0
1595513159148;;;;;0
1595513159201;;;0
1595513159202;;;;0
1595513159202;;;;;0
1595513159222;0
1595513159222;;0
1595513159265;;;0
1595513159268;;;;0
1595513159270;;;;;0
1595513159320;;;0
1595513159320;;;;0
1595513159320;;;;;0
1595513159322;0
1595513159327;;-1
1595513159379;;;0
1595513159386;;;;0
1595513159387;;;;;0
1595513159405;0
1595513159406;;2
1595513159450;;;0
1595513159454;;;;0
1595513159454;;;;;0
1595513159502;0
1595513159503;;0
1595513159514;;;0
1595513159514;;;;0
1595513159525;;;;;0
1595513159563;;;0
1595513159564;;;;0
1595513159571;;;;;0
1595513159609;0
1595513159612;;-1
1595513159630;;;0
1595513159636;;;;0
1595513159637;;;;;0
1595513159684;;;0
1595513159688;;;;0
1595513159690;;;;;0
1595513159715;0
1595513159722;;1
1595513159757;;;0
1595513159758;;;;0
1595513159758;;;;;0
1595513159808;;;0
1595513159810;;;;0
1595513159811;;;;;0
1595513159820;0
1595513159825;;-1
1595513159867;;;0
1595513159867;;;;0
1595513159869;;;;;0
1595513159925;;;0
1595513159925;;;;0
1595513159927;;;;;0
1595513159931;0
1595513159942;;0
1595513159986;;;0
1595513159986;;;;0
1595513159986;;;;;0
1595513160009;0
1595513160012;;0
1595513160039;;;0
1595513160040;;;;0
1595513160040;;;;;0
1595513160089;;;0
1595513160091;;;;0
1595513160092;;;;;0
1595513160112;0
1595513160121;;1
1595513160142;;;0
1595513160144;;;;0
1595513160144;;;;;0
1595513160185;;;0
1595513160185;;;;0
1595513160189;;;;;0
1595513160218;0
1595513160218;;0
1595513160245;;;0
1595513160245;;;;0
1595513160246;;;;;0
1595513160286;;;0
1595513160288;;;;0
1595513160288;;;;;0
1595513160319;0
1595513160328;;-1
1595513160356;;;0
1595513160357;;;;0
1595513160357;;;;;0
1595513160405;;;0
1595513160406;;;;0
1595513160407;;;;;0
1595513160423;0
1595513160425;;0
1595513160455;;;0
1595513160457;;;;0
1595513160460;;;;;0
1595513160506;0
1595513160506;;0
1595513160524;;;0
1595513160527;;;;0
1595513160530;;;;;0
1595513160586;;;0
1595513160586;;;;0
1595513160589;;;;;0
1595513160606;0
1595513160610;;0
1595513160647;;;0
1595513160656;;;;0
1595513160656;;;;;0
1595513160700;;;0
