Time;pv/sensors/flowX;pv/sensors/flowY;pv/sensors/gyroX;pv/sensors/gyroY;pv/sensors/gyroZ
1595512960690;;;;;-0.302734375
1595512960704;0
1595512960704;;0
1595512960740;;;2.03710938
1595512960760;;;;-0.056640625
1595512960760;;;;;-0.3203125
1595512960771;0
1595512960773;;0
1595512960798;;;1.07226562
1595512960798;;;;-0.02734375
1595512960799;;;;;-0.10546875
1595512960856;;;-0.345703125
1595512960863;;;;0.025390625
1595512960864;;;;;0.0703125
1595512960874;0
1595512960876;;0
1595512960911;;;-4.32226562
1595512960912;;;;0.580078125
1595512960912;;;;;0.75
1595512960973;;;0.435546875
1595512960987;;;;-0.599609375
1595512960987;;;;;-0.009765625
1595512960991;0
1595512960992;;0
1595512961054;;;0.013671875
1595512961054;;;;-0.095703125
1595512961071;;;;;0.01171875
1595512961105;0
1595512961107;;0
1595512961123;;;-0.01171875
1595512961123;;;;0.00390625
1595512961124;;;;;0.041015625
1595512961166;;;0.0078125
1595512961176;;;;0.015625
1595512961177;;;;;-0.001953125
1595512961237;0
1595512961242;;0
1595512961245;;;0.23828125
1595512961246;;;;0.005859375
1595512961246;;;;;0.009765625
1595512961288;;;0.595703125
1595512961289;;;;0.240234375
1595512961290;;;;;-0.119140625
1595512961315;0
1595512961316;;0
1595512961428;;;3.08984375
1595512961429;;;;-0.259765625
1595512961429;;;;;-0.55859375
1595512961435;0
1595512961435;;0
1595512961476;;;-0.26953125
1595512961479;;;;0.025390625
1595512961479;;;;;0.056640625
1595512961488;0
1595512961507;;0
1595512961518;;;-3.01757812
1595512961546;;;;0.333984375
1595512961547;;;;;0.548828125
1595512961654;;;-2.29296875
1595512961658;;;;-0.48046875
1595512961658;;;;;0.279296875
1595512961671;0
1595512961671;;0
1595512961696;;;-0.005859375
1595512961702;;;;0.02734375
1595512961721;;;;;0.142578125
1595512961723;0
1595512961726;;0
1595512961816;;;-0.0078125
1595512961821;;;;0.009765625
1595512961821;;;;;0.033203125
1595512961847;;;0.001953125
1595512961872;;;;0.013671875
1595512961878;;;;;-0.015625
1595512961923;0
1595512961923;;0
1595512961923;;;0.748046875
1595512961948;;;;-0.005859375
1595512962007;;;;;-0.228515625
1595512962048;;;1.9140625
1595512962048;;;;-0.0390625
1595512962050;;;;;-0.2734375
1595512962050;0
1595512962053;;0
1595512962087;;;0.224609375
1595512962088;;;;0.00390625
1595512962088;;;;;0.021484375
1595512962094;;;-0.470703125
1595512962201;;;;0.029296875
1595512962201;;;;;0.119140625
1595512962206;0
1595512962222;;0
1595512962256;;;-2.00585938
1595512962257;;;;-0.166015625
1595512962257;;;;;-0.009765625
1595512962269;;;0.013671875
1595512962271;;;;-0.013671875
1595512962289;;;;;0.001953125
1595512962437;;;-0.001953125
1595512962437;;;;0.009765625
1595512962437;;;;;0.03125
1595512962438;0
1595512962438;;0
1595512962489;;;0.013671875
1595512962490;;;;-0.01171875
1595512962490;;;;;0.015625
1595512962502;;;1.15039062
1595512962502;;;;-0.015625
1595512962503;;;;;-0.11328125
1595512962503;0
1595512962503;;0
1595512962546;;;1.3984375
1595512962552;;;;-0.02734375
1595512962634;;;;;-0.255859375
1595512962661;0
1595512962670;;0
1595512962675;;;1.22265625
1595512962676;;;;-0.03125
1595512962676;;;;;-0.109375
1595512962686;;;-0.5625
1595512962690;;;;0.01953125
1595512962710;;;;;0.064453125
1595512962711;0
1595512962711;;0
1595512962832;;;-1.77929688
1595512962834;;;;0.056640625
1595512962834;;;;;0.24609375
1595512962855;;;-3.09375
1595512962880;;;;0.130859375
1595512962880;;;;;0.453125
1595512962881;0
1595512962883;;0
1595512962891;;;-0.0078125
1595512962915;;;;0.109375
1595512962915;;;;;-0.021484375
1595512962916;0
1595512962916;;0
1595512963028;;;0.00390625
1595512963028;;;;-0.033203125
1595512963028;;;;;0.0390625
1595512963035;;;0.017578125
1595512963069;;;;-0.01953125
1595512963072;;;;;-0.01171875
1595512963079;;;0.42578125
1595512963079;;;;-0.0234375
1595512963080;;;;;-0.01953125
1595512963081;0
1595512963085;;0
1595512963161;;;1.39453125
1595512963257;;;;0.001953125
1595512963259;;;;;-0.197265625
1595512963266;0
1595512963266;;0
1595512963270;;;0.943359375
1595512963293;;;;-0.005859375
1595512963294;;;;;-0.083984375
1595512963303;0
1595512963306;;0
1595512963328;;;-0.314453125
1595512963328;;;;0.005859375
1595512963330;;;;;0.021484375
1595512963366;;;-1.77734375
1595512963370;;;;0.064453125
1595512963370;;;;;0.185546875
1595512963470;0
1595512963474;;0
1595512963493;;;-3.79296875
1595512963504;;;;-0.591796875
1595512963504;;;;;-0.29296875
1595512963527;;;0.064453125
1595512963530;;;;0.01953125
1595512963531;;;;;0.01953125
1595512963531;0
1595512963532;;0
1595512963568;;;-0.009765625
1595512963568;;;;0.046875
1595512963568;;;;;0.06640625
1595512963693;0
1595512963694;;0
1595512963694;;;0.32421875
1595512963695;;;;0.033203125
1595512963698;;;;;-0.140625
1595512963703;0
1595512963704;;0
1595512963706;;;1.41015625
1595512963734;;;;-0.017578125
1595512963740;;;;;-0.234375
1595512963851;;;1.64257812
1595512963853;;;;-0.05078125
1595512963854;;;;;-0.2421875
1595512963856;;;1.36328125
1595512963878;;;;-0.037109375
1595512963891;;;;;-0.208984375
1595512963892;0
1595512963893;;0
1595512963924;;;-0.818359375
1595512963924;;;;0.0859375
1595512963924;;;;;0.18359375
1595512963924;0
1595512963925;;0
1595512964069;;;-2.31835938
1595512964069;;;;0.009765625
1595512964069;;;;;0.32421875
1595512964094;0
1595512964094;;0
1595512964132;;;0.099609375
1595512964133;;;;0.22265625
1595512964137;;;;;0.017578125
1595512964137;0
1595512964139;;0
1595512964248;;;-0.001953125
1595512964248;;;;0.0859375
1595512964251;;;;;0.0234375
1595512964251;0
1595512964252;;0
1595512964312;0
1595512964312;;0
1595512964313;;;1.0078125
1595512964313;;;;-0.03515625
1595512964313;;;;;-0.158203125
1595512964367;;;1.81054688
1595512964371;;;;-0.0078125
1595512964371;;;;;-0.26953125
1595512964457;0
1595512964487;;0
1595512964491;;;0.994140625
1595512964492;;;;-0.01171875
1595512964496;;;;;-0.126953125
1595512964508;;;-0.638671875
1595512964524;;;;0.009765625
1595512964530;;;;;0.1484375
1595512964530;0
1595512964530;;0
1595512964564;;;-2.48242188
1595512964575;;;;0.05078125
1595512964644;;;;;0.3125
1595512964653;0
1595512964684;;0
1595512964684;;;-0.279296875
1595512964689;;;;-0.576171875
1595512964689;;;;;-0.287109375
1595512964726;;;-0.119140625
1595512964726;;;;0.146484375
1595512964735;;;;;-0.005859375
1595512964736;0
1595512964737;;0
1595512964765;;;-0.001953125
1595512964935;;;;0
1595512964951;;;;;-0.001953125
1595512964993;0
1595512964994;;0
1595512965035;;;-0.017578125
1595512965038;;;;0.05078125
1595512965043;;;;;0.00390625
1595512965057;;;0
1595512965078;;;;0.00390625
1595512965079;;;;;0.00390625
1595512965079;0
1595512965080;;0
1595512965112;;;-0.0078125
1595512965112;;;;0.001953125
1595512965138;;;;;0
1595512965166;;;0.001953125
1595512965166;;;;0.0078125
1595512965166;;;;;0
1595512965166;0
1595512965196;;0
1595512965208;;;-0.00390625
1595512965209;;;;0.001953125
1595512965212;;;;;0.00390625
1595512965212;0
1595512965214;;0
1595512965268;;;0.00390625
1595512965338;;;;-0.001953125
1595512965338;;;;;-0.001953125
1595512965359;0
1595512965374;;0
1595512965375;;;0.001953125
1595512965383;;;;0.001953125
1595512965383;;;;;0.00390625
1595512965389;;;0.001953125
1595512965413;;;;0.001953125
1595512965413;;;;;-0.005859375
1595512965414;0
1595512965414;;0
1595512965454;;;-0.001953125
1595512965531;;;;0.001953125
1595512965533;;;;;0
1595512965538;;;0.0078125
1595512965538;;;;0
1595512965559;;;;;0.005859375
1595512965581;0
1595512965581;;0
1595512965611;;;-0.001953125
1595512965612;;;;0.001953125
1595512965612;;;;;-0.001953125
1595512965618;0
1595512965618;;0
1595512965667;;;0.001953125
1595512965671;;;;0.001953125
1595512965728;;;;;-0.001953125
1595512965754;;;-0.001953125
1595512965755;;;;0
1595512965755;;;;;0
1595512965780;0
1595512965780;;0
1595512965814;;;-0.001953125
1595512965814;;;;-0.001953125
1595512965815;;;;;-0.00390625
1595512965847;0
1595512965848;;0
1595512965880;;;0.001953125
1595512965881;;;;0
1595512965926;;;;;0
1595512965933;0
1595512965935;;0
1595512965939;;;-0.001953125
1595512965984;;;;0.001953125
1595512965984;;;;;0
1595512966000;;;-0.001953125
1595512966000;;;;0.001953125
1595512966004;;;;;0
1595512966007;0
1595512966029;;0
1595512966125;;;-0.001953125
1595512966131;;;;0.001953125
1595512966132;;;;;0.00390625
1595512966141;;;0.005859375
1595512966162;;;;-0.001953125
1595512966171;;;;;0
1595512966174;0
1595512966176;;0
1595512966188;;;-0.001953125
1595512966188;;;;-0.001953125
1595512966188;;;;;0
1595512966221;0
1595512966226;;0
1595512966266;;;-0.001953125
1595512966266;;;;-0.00390625
1595512966267;;;;;0
1595512966325;;;0
1595512966325;;;;0
1595512966325;;;;;-0.00390625
1595512966330;0
1595512966331;;0
1595512966389;;;-0.001953125
1595512966389;;;;0.00390625
1595512966389;;;;;0
1595512966397;0
1595512966401;;0
1595512966429;;;0
1595512966431;;;;-0.001953125
1595512966431;;;;;-0.001953125
1595512966488;;;0.009765625
1595512966489;;;;-0.005859375
1595512966489;;;;;0
1595512966502;0
1595512966502;;0
1595512966553;;;0
1595512966574;;;;0.001953125
1595512966574;;;;;0.00390625
1595512966583;;;0
1595512966585;;;;-0.001953125
1595512966585;;;;;0.00390625
1595512966585;0
1595512966588;;0
1595512966674;;;0.005859375
1595512966674;;;;0.001953125
1595512966674;;;;;0.00390625
1595512966708;0
1595512966723;;0
1595512966724;;;-0.001953125
1595512966724;;;;0.00390625
1595512966725;;;;;0
1595512966789;;;0.00390625
1595512966793;;;;-0.001953125
1595512966794;;;;;0
1595512966825;0
1595512966825;;0
1595512966842;;;0
1595512966843;;;;0
1595512966843;;;;;-0.001953125
1595512966892;0
1595512966893;;0
1595512966893;;;-0.00390625
1595512966893;;;;0
1595512966894;;;;;-0.001953125
1595512966940;;;0.001953125
1595512966940;;;;0
1595512966965;;;;;0
1595512967003;0
1595512967003;;0
1595512967004;;;0.001953125
1595512967007;;;;0
1595512967023;;;;;0.00390625
1595512967088;;;0
1595512967088;;;;0
1595512967088;;;;;0
1595512967114;0
1595512967118;;0
1595512967122;;;0
1595512967129;;;;0
1595512967135;;;;;0
1595512967173;;;0
1595512967193;;;;0
1595512967193;;;;;0
1595512967199;0
1595512967202;;0
1595512967272;;;0
1595512967272;;;;0
1595512967273;;;;;0
1595512967313;;;0
1595512967329;;;;0
1595512967329;;;;;0
1595512967329;0
1595512967335;;0
1595512967370;;;0
1595512967370;;;;0
1595512967371;;;;;0
1595512967372;0
1595512967395;;0
1595512967442;;;0
1595512967443;;;;0
1595512967444;;;;;0
1595512967472;;;0
1595512967488;;;;0
1595512967495;;;;;0
1595512967495;0
1595512967495;;0
1595512967561;;;0
1595512967561;;;;0
1595512967561;;;;;0
1595512967607;0
1595512967613;;0
1595512967614;;;0
1595512967614;;;;0
1595512967614;;;;;0
1595512967650;;;0
1595512967654;;;;0
1595512967655;;;;;0
1595512967693;0
1595512967697;;0
1595512967724;;;0
1595512967729;;;;0
1595512967731;;;;;0
1595512967771;;;0
1595512967771;;;;0
1595512967771;;;;;0
1595512967810;0
1595512967814;;0
1595512967848;;;0
1595512967849;;;;0
1595512967849;;;;;0
1595512967907;;;0
1595512967908;;;;0
1595512967908;;;;;0
1595512967910;0
1595512967911;;0
1595512967966;;;0
1595512967970;;;;0
1595512967970;;;;;0
1595512967974;0
1595512967993;;0
1595512968022;;;0
1595512968023;;;;0
1595512968030;;;;;0
1595512968079;;;0
1595512968090;;;;0
1595512968095;;;;;0
1595512968095;0
1595512968095;;0
1595512968148;;;0
1595512968148;;;;0
1595512968149;;;;;0
1595512968205;0
1595512968205;;0
1595512968226;;;0
1595512968226;;;;0
1595512968226;;;;;0
1595512968262;;;0
1595512968266;;;;0
1595512968266;;;;;0
1595512968290;0
1595512968292;;0
1595512968320;;;0
1595512968320;;;;0
1595512968322;;;;;0
1595512968382;;;0
1595512968383;;;;0
1595512968383;;;;;0
1595512968392;0
1595512968394;;0
1595512968452;;;0
1595512968452;;;;0
1595512968452;;;;;0
1595512968489;;;0
1595512968490;;;;0
1595512968510;;;;;0
1595512968510;0
1595512968513;;0
1595512968569;;;0
1595512968570;;;;0
1595512968570;;;;;0
1595512968576;0
1595512968595;;0
1595512968623;;;0
1595512968623;;;;0
1595512968623;;;;;0
1595512968675;;;0
1595512968689;;;;0
1595512968690;;;;;0
1595512968693;0
1595512968693;;0
1595512968737;;;0
1595512968738;;;;0
1595512968739;;;;;0
1595512968791;0
1595512968804;;0
1595512968809;;;0
1595512968824;;;;0
1595512968832;;;;;0
1595512968893;;;0
1595512968893;;;;0
1595512968895;;;;;0
1595512968908;0
1595512968924;;0
1595512968935;;;0
1595512968935;;;;0
1595512968936;;;;;0
1595512968996;;;0
1595512968996;;;;0
1595512968996;;;;;0
1595512969005;0
1595512969008;;0
1595512969038;;;0
1595512969039;;;;0
1595512969042;;;;;0
1595512969094;;;0
1595512969099;;;;0
1595512969099;;;;;0
1595512969113;0
1595512969113;;0
1595512969154;;;0
1595512969154;;;;0
1595512969154;;;;;0
1595512969182;0
1595512969182;;0
1595512969213;;;0
1595512969229;;;;0
1595512969230;;;;;0
1595512969267;;;0
1595512969267;;;;0
1595512969268;;;;;0
1595512969294;0
1595512969294;;0
1595512969357;;;0
1595512969372;;;;0
1595512969372;;;;;0
1595512969386;0
1595512969393;;0
1595512969411;;;0
1595512969411;;;;0
1595512969412;;;;;0
1595512969481;;;0
1595512969482;;;;0
1595512969482;;;;;0
1595512969534;0
1595512969535;;0
1595512969536;;;0
1595512969539;;;;0
1595512969539;;;;;0
1595512969580;;;0
1595512969581;;;;0
1595512969581;;;;;0
1595512969640;0
1595512969668;;0
1595512969670;;;0
1595512969670;;;;0
1595512969671;;;;;0
1595512969695;;;0
1595512969698;;;;0
1595512969698;;;;;0
1595512969731;0
1595512969735;;0
1595512969760;;;0
1595512969765;;;;0
1595512969765;;;;;0
1595512969808;;;0
1595512969830;;;;0
1595512969830;;;;;0
1595512969830;0
1595512969830;;0
1595512969867;;;0
1595512969869;;;;0
1595512969869;;;;;0
1595512969916;0
1595512969916;;0
1595512969949;;;0
1595512969955;;;;0
1595512969956;;;;;0
1595512970009;;;0
1595512970021;;;;0
1595512970021;;;;;0
1595512970032;0
1595512970033;;0
1595512970080;;;0
1595512970085;;;;0
1595512970085;;;;;0
1595512970112;;;0
1595512970112;;;;0
1595512970114;;;;;0
1595512970177;0
1595512970190;;0
1595512970192;;;0
1595512970196;;;;0
1595512970200;;;;;0
1595512970205;;;0
1595512970222;;;;0
1595512970223;;;;;0
1595512970244;0
1595512970254;;0
1595512970295;;;0
1595512970296;;;;0
1595512970296;;;;;0
1595512970305;0
1595512970308;;0
1595512970327;;;0
1595512970335;;;;0
1595512970338;;;;;0
1595512970390;;;0
1595512970404;;;;0
1595512970405;;;;;0
1595512970415;0
1595512970415;;0
1595512970500;;;0
1595512970500;;;;0
1595512970500;;;;;0
1595512970529;;;0
1595512970529;;;;0
1595512970529;;;;;0
1595512970557;0
1595512970564;;0
1595512970574;;;0
1595512970591;;;;0
1595512970592;;;;;0
1595512970622;0
1595512970647;;0
1595512970650;;;0
1595512970651;;;;0
1595512970654;;;;;0
1595512970686;;;0
1595512970687;;;;0
1595512970688;;;;;0
1595512970741;0
1595512970762;;0
1595512970784;;;0
1595512970784;;;;0
1595512970785;;;;;0
1595512970822;;;0
1595512970822;;;;0
1595512970822;;;;;0
1595512970878;0
1595512970878;;0
1595512970881;;;0
1595512970881;;;;0
1595512970881;;;;;0
1595512970930;;;0
1595512970930;;;;0
1595512970935;;;;;0
1595512970935;0
1595512970935;;0
1595512970981;;;0
1595512970983;;;;0
1595512970983;;;;;0
1595512971017;0
1595512971018;;0
1595512971023;;;0
1595512971029;;;;0
1595512971049;;;;;0
1595512971100;;;0
1595512971106;;;;0
1595512971107;;;;;0
1595512971130;0
1595512971139;;0
1595512971188;;;0
1595512971189;;;;0
1595512971192;;;;;0
1595512971203;;;0
1595512971203;;;;0
1595512971221;;;;;0
1595512971271;0
1595512971275;;0
1595512971284;;;0
1595512971284;;;;0
1595512971284;;;;;0
1595512971322;;;0
1595512971323;;;;0
1595512971343;;;;;0
1595512971346;0
1595512971351;;0
1595512971385;;;0
1595512971385;;;;0
1595512971385;;;;;0
1595512971447;0
1595512971453;;0
1595512971491;;;0
1595512971491;;;;0
1595512971491;;;;;0
1595512971524;;;0
1595512971526;;;;0
1595512971526;;;;;0
1595512971527;0
1595512971527;;0
1595512971570;;;0
1595512971575;;;;0
1595512971590;;;;;0
1595512971617;0
1595512971621;;0
1595512971638;;;0
1595512971639;;;;0
1595512971644;;;;;0
1595512971691;;;0
1595512971705;;;;0
1595512971706;;;;;0
1595512971737;0
1595512971756;;0
1595512971772;;;0
1595512971796;;;;0
1595512971797;;;;;0
1595512971806;;;0
1595512971806;;;;0
1595512971806;;;;;0
1595512971847;0
1595512971851;;0
1595512971885;;;0
1595512971910;;;;0
1595512971910;;;;;0
1595512971938;;;0
1595512971952;;;;0
1595512971952;;;;;0
1595512971957;0
1595512971961;;0
1595512971999;;;0
1595512972000;;;;0
1595512972000;;;;;0
1595512972036;0
1595512972051;;0
1595512972082;;;0
1595512972082;;;;0
1595512972084;;;;;0
1595512972113;;;0
1595512972113;;;;0
1595512972114;;;;;0
1595512972119;0
1595512972119;;0
1595512972203;;;0
1595512972203;;;;0
1595512972203;;;;;0
1595512972238;0
1595512972261;;0
1595512972265;;;0
1595512972267;;;;0
1595512972267;;;;;0
1595512972303;;;0
1595512972304;;;;0
1595512972304;;;;;0
1595512972336;0
1595512972337;;0
1595512972368;;;0
1595512972370;;;;0
1595512972370;;;;;0
1595512972422;;;0
1595512972422;;;;0
1595512972424;;;;;0
1595512972433;0
1595512972437;;0
1595512972473;;;0
1595512972473;;;;0
1595512972473;;;;;0
1595512972524;;;0
1595512972524;;;;0
1595512972541;;;;;0
1595512972549;0
1595512972551;;0
1595512972596;;;0
1595512972596;;;;0
1595512972596;;;;;0
1595512972604;0
1595512972628;;0
1595512972669;;;0
1595512972675;;;;0
1595512972690;;;;;0
1595512972718;;;0
1595512972719;;;;0
1595512972720;;;;;0
1595512972720;0
1595512972741;;0
1595512972793;;;0
1595512972798;;;;0
1595512972798;;;;;0
1595512972849;0
1595512972849;;0
1595512972849;;;0
1595512972850;;;;0
1595512972853;;;;;0
1595512972885;;;0
1595512972886;;;;0
1595512972886;;;;;0
1595512972957;0
1595512972965;;0
1595512972967;;;0
1595512972968;;;;0
1595512972968;;;;;0
1595512973024;;;0
1595512973025;;;;0
1595512973035;;;;;0
1595512973091;0
1595512973092;;0
1595512973096;;;0
1595512973096;;;;0
1595512973101;;;;;0
1595512973127;;;0
1595512973127;;;;0
1595512973127;;;;;0
1595512973167;0
1595512973167;;0
1595512973179;;;0
1595512973193;;;;0
1595512973193;;;;;0
1595512973202;0
1595512973207;;0
1595512973229;;;0
1595512973229;;;;0
1595512973229;;;;;0
1595512973298;;;0
1595512973302;;;;0
1595512973303;;;;;0
1595512973309;0
1595512973317;;0
1595512973375;;;0
1595512973375;;;;0
1595512973376;;;;;0
1595512973441;;;0
1595512973442;;;;0
1595512973442;;;;;0
1595512973452;0
1595512973453;;0
1595512973511;;;0
1595512973511;;;;0
1595512973511;;;;;0
1595512973522;;;0
1595512973522;;;;0
1595512973522;;;;;0
1595512973592;0
1595512973592;;0
1595512973600;;;0
1595512973600;;;;0
1595512973601;;;;;0
1595512973628;;;0
1595512973629;;;;0
1595512973629;;;;;0
1595512973630;0
1595512973636;;0
1595512973703;;;0
1595512973703;;;;0
1595512973703;;;;;0
1595512973740;0
1595512973748;;0
1595512973776;;;0
1595512973777;;;;0
1595512973777;;;;;0
1595512973815;;;0
1595512973815;;;;0
1595512973815;;;;;0
1595512973815;0
1595512973819;;0
1595512973882;;;0
1595512973883;;;;0
1595512973883;;;;;0
1595512973916;0
1595512973919;;0
1595512973923;;;0
1595512973963;;;;0
1595512973963;;;;;0
1595512974004;;;0
1595512974005;;;;0
1595512974010;;;;;0
1595512974023;0
1595512974042;;0
1595512974051;;;0
1595512974054;;;;0
1595512974054;;;;;0
1595512974108;;;0
1595512974122;;;;0
1595512974122;;;;;0
1595512974134;0
1595512974138;;0
1595512974186;;;0
1595512974186;;;;0
1595512974186;;;;;0
1595512974220;;;0
1595512974224;;;;0
1595512974225;;;;;0
1595512974278;0
1595512974279;;0
1595512974287;;;0
1595512974287;;;;0
1595512974292;;;;;0
1595512974356;;;0
1595512974357;;;;0
1595512974357;;;;;0
1595512974368;0
1595512974379;;0
1595512974426;;;0
1595512974427;;;;0
1595512974427;;;;;0
1595512974434;0
1595512974437;;0
1595512974474;;;0
1595512974486;;;;0
1595512974486;;;;;0
1595512974510;;;0
1595512974510;;;;0
1595512974511;;;;;0
1595512974512;0
1595512974519;;0
1595512974594;;;0
1595512974595;;;;0
1595512974597;;;;;0
1595512974625;;;0
1595512974642;;;;0
1595512974650;;;;;0
1595512974659;0
1595512974679;;0
1595512974712;;;0
1595512974712;;;;0
1595512974713;;;;;0
1595512974742;0
1595512974747;;0
1595512974759;;;0
1595512974775;;;;0
1595512974775;;;;;0
1595512974812;;;0
1595512974812;;;;0
1595512974812;;;;;0
1595512974840;0
1595512974846;;0
1595512974880;;;0
1595512974880;;;;0
1595512974881;;;;;0
1595512974902;0
1595512974907;;0
1595512974928;;;0
1595512974929;;;;0
1595512974930;;;;;0
1595512975002;;;0
1595512975003;;;;0
1595512975003;;;;;0
1595512975037;0
1595512975037;;0
1595512975080;;;0
1595512975081;;;;0
1595512975081;;;;;0
1595512975128;;;0
1595512975129;;;;0
1595512975129;;;;;0
1595512975137;0
1595512975137;;0
1595512975193;;;0
1595512975193;;;;0
1595512975193;;;;;0
1595512975229;;;0
1595512975229;;;;0
1595512975229;;;;;0
1595512975280;0
1595512975281;;0
1595512975319;;;0
1595512975326;;;;0
1595512975345;;;;;0
1595512975370;0
1595512975376;;0
1595512975383;;;0
1595512975385;;;;0
1595512975385;;;;;0
1595512975454;;;0
1595512975454;;;;0
1595512975455;;;;;0
1595512975476;0
1595512975481;;0
1595512975499;;;0
1595512975499;;;;0
1595512975499;;;;;0
1595512975528;0
1595512975533;;0
1595512975539;;;0
1595512975563;;;;0
1595512975584;;;;;0
1595512975601;;;0
1595512975606;;;;0
1595512975606;;;;;0
1595512975669;0
1595512975670;;0
1595512975700;;;0
1595512975701;;;;0
1595512975701;;;;;0
1595512975764;;;0
1595512975764;;;;0
1595512975765;;;;;0
1595512975796;0
1595512975800;;0
1595512975801;;;0
1595512975810;;;;0
1595512975810;;;;;0
1595512975847;;;0
1595512975848;;;;0
1595512975850;;;;;0
1595512975868;0
1595512975872;;0
1595512975901;;;0
1595512975901;;;;0
1595512975901;;;;;0
1595512975984;0
1595512975984;;0
1595512975986;;;0
1595512975991;;;;0
1595512976006;;;;;0
1595512976033;;;0
1595512976038;;;;0
1595512976039;;;;;0
1595512976092;0
1595512976093;;0
1595512976097;;;0
1595512976099;;;;0
1595512976100;;;;;0
1595512976134;0
1595512976135;;0
1595512976138;;;0
1595512976138;;;;0
1595512976138;;;;;0
1595512976203;;;0
1595512976203;;;;0
1595512976203;;;;;0
1595512976247;0
1595512976257;;0
1595512976271;;;0
1595512976271;;;;0
1595512976271;;;;;0
